region,country,in_bfp_flag,bfp_year,years_since_bfp,index,catalogue_solution_type_level_a,catalogue_solution_type_level_b,status_num,solution_type,level,grant,debt_equity,risk,fiscal,market,regulatory,generate,realign,avoid,deliver,private,public,implemented_flag,bfp_impl_group,iso3c
Asia and the Pacific,Bhutan,TRUE,2019,5,DRI,Disaster risk insurance,Human-wildlife conflict insurance,1,Disaster risk insurance,A,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,In-BFP: implemented,BTN
Africa,Tanzania,TRUE,2022,2,TFS,Trust funds (detailed review),NA,0,Trust funds (detailed review),A,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,In-BFP: not implemented,TZA
Africa,Tanzania,TRUE,2022,2,DBS,Debt-for-Nature Swaps (detailed review),NA,0,Debt-for-Nature Swaps (detailed review),A,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,TZA
Africa,Tanzania,TRUE,2022,2,EAR,Earmarking and retention of biodiversity revenues (self income),NA,0,Earmarking and retention of biodiversity revenues (self income),A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,TZA
Africa,Tanzania,TRUE,2022,2,CRW,Crowd funding,NA,0,Crowd funding,A,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,In-BFP: not implemented,TZA
Africa,Tanzania,TRUE,2022,2,PES,Payment for Ecosystem Services (detailed review),NA,0,Payment for Ecosystem Services (detailed review),A,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,In-BFP: not implemented,TZA
Africa,Tanzania,TRUE,2022,2,CM,Carbon markets(detailed review),REDD+,0,Carbon markets (detailed review),A,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,In-BFP: not implemented,TZA
Africa,Tanzania,TRUE,2022,2,CRW,Crowd funding,NA,0,Crowd funding,A,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,In-BFP: not implemented,TZA
Africa,Tanzania,TRUE,2022,2,BFS,Biodiversity friendly subsidies,NA,0,Biodiversity friendly subsidies,A,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,TZA
Africa,Tanzania,TRUE,2022,2,TT,Taxes and fees in the tourism sector,Entrance fees,1,Taxes and fees in the tourism sector,A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,In-BFP: implemented,TZA
Africa,Tanzania,TRUE,2022,2,ES,Enabling solutions,Partnership and platform,1,Enabling  solutions,A,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,In-BFP: implemented,TZA
Africa,Tanzania,TRUE,2022,2,HS,Change subsidies harmful to biodiversity,NA,1,Change subsidies harmful to biodiversity,A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,In-BFP: implemented,TZA
Africa,Tanzania,TRUE,2022,2,BFS,Biodiversity friendly subsidies,NA,1,Biodiversity friendly subsidies,A,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,In-BFP: implemented,TZA
Africa,Tanzania,FALSE,NA,NA,PST,Promotion of sustainable tourism,NA,1,Promotion of sustainable tourism,A,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Post-BFP: implemented,TZA
Asia and the Pacific,Vietnam,TRUE,2019,5,PES,Payment for Ecosystem Services (detailed review),NA,0,Payment for Ecosystem Services (detailed review),A,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,In-BFP: not implemented,VNM
Asia and the Pacific,Vietnam,TRUE,2019,5,ES,Enabling solutions,Partnership and platform,0,Enabling  solutions,A,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,VNM
Asia and the Pacific,Vietnam,TRUE,2019,5,ODA,Increasing Official Development Assistance (ODA),Aid coordination strategies,0,Increasing Official Development Assistance (ODA),A,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,VNM
Asia and the Pacific,Vietnam,TRUE,2019,5,BO,Biodiversity offsets (detailed review),NA,0,Biodiversity offsets (detailed review),A,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,In-BFP: not implemented,VNM
Asia and the Pacific,Vietnam,TRUE,2019,5,NCA,Promoting natural capital accounting,Natural capital accounting-national accounts,0,Promoting natural capital accounting,A,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,In-BFP: not implemented,VNM
Asia and the Pacific,Vietnam,TRUE,2019,5,CEM,Cost effectiveness measures,NA,0,Cost effectiveness measures,A,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,In-BFP: not implemented,VNM
Asia and the Pacific,Vietnam,TRUE,2019,5,PST,Promotion of sustainable tourism,NA,1,Promotion of sustainable tourism,A,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,In-BFP: implemented,VNM
Asia and the Pacific,Vietnam,TRUE,2019,5,RBB,Result based budgeting,NA,1,Result based budgeting,A,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,In-BFP: implemented,VNM
Asia and the Pacific,Vietnam,TRUE,2019,5,TT,Taxes and fees in the tourism sector,Entrance fees,1,Taxes and fees in the tourism sector,A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,In-BFP: implemented,VNM
Asia and the Pacific,Vietnam,FALSE,NA,NA,GL,Green lending,Community finance,1,Green lending,A,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,Post-BFP: implemented,VNM
Asia and the Pacific,Vietnam,FALSE,NA,NA,TT,Taxes and fees in the tourism sector,Diving fee,1,Taxes and fees in the tourism sector,A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Post-BFP: implemented,VNM
Asia and the Pacific,Vietnam,FALSE,NA,NA,TFI,"Taxes, fees and quotas in the fishery sector",NA,1,"Taxes, fees and quotas in the fishery sector",A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Post-BFP: implemented,VNM
Europe and Central Asia,Georgia,TRUE,2018,6,RBB,Result based budgeting,NA,0,Result based budgeting,A,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,In-BFP: not implemented,GEO
Europe and Central Asia,Georgia,TRUE,2018,6,PST,Promotion of sustainable tourism,NA,0,Promotion of sustainable tourism,A,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,In-BFP: not implemented,GEO
Europe and Central Asia,Georgia,TRUE,2018,6,EIA,Environmental (and Social) Impact Assessment,NA,0,Environmental (and Social) Impact Assessment,A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,In-BFP: not implemented,GEO
Europe and Central Asia,Georgia,TRUE,2018,6,ED,Penalties and other compensation for unplanned environmental damage,NA,0,Penalties and other compensation for unplanned environmental damage,A,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,GEO
Europe and Central Asia,Georgia,TRUE,2018,6,EC,Compensation for planned environmental damage,NA,0,Compensation for planned environmental damage,A,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,GEO
Europe and Central Asia,Georgia,TRUE,2018,6,TNRN,Taxes on renewable natural capital (detailed review),NA,0,Taxes on renewable natural capital (detailed review),A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,GEO
Europe and Central Asia,Georgia,TRUE,2018,6,PST,Promotion of sustainable tourism,NA,0,Promotion of sustainable tourism,A,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,In-BFP: not implemented,GEO
Europe and Central Asia,Georgia,TRUE,2018,6,ODA,Increasing Official Development Assistance (ODA),NA,0,Increasing Official Development Assistance (ODA),A,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,GEO
Europe and Central Asia,Georgia,FALSE,NA,NA,HS,Change subsidies harmful to biodiversity,NA,1,Change subsidies harmful to biodiversity,A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Post-BFP: implemented,GEO
Europe and Central Asia,Georgia,FALSE,NA,NA,TFF,"Taxes, Fees and Royalties in the Forestry Sector",Non-Timber Forest Product harvesting licenses and fees,1,"Taxes, Fees and Royalties in the Forestry Sector",A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Post-BFP: implemented,GEO
Europe and Central Asia,Georgia,TRUE,2018,6,TFF,"Taxes, Fees and Royalties in the Forestry Sector",NA,1,"Taxes, Fees and Royalties in the Forestry Sector",A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,In-BFP: implemented,GEO
Europe and Central Asia,Georgia,FALSE,NA,NA,ES,Enabling solutions,NA,1,Enabling  solutions,A,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Post-BFP: implemented,GEO
Europe and Central Asia,Georgia,FALSE,NA,NA,CRW,Crowd funding,NA,1,Crowd funding,A,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Post-BFP: implemented,GEO
Europe and Central Asia,Georgia,FALSE,NA,NA,CRW,Crowd funding,NA,1,Crowd funding,A,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Post-BFP: implemented,GEO
Europe and Central Asia,Georgia,FALSE,NA,NA,HS,Change subsidies harmful to biodiversity,NA,1,Change subsidies harmful to biodiversity,A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Post-BFP: implemented,GEO
Asia and the Pacific,Fiji,TRUE,2018,6,TNRR,Taxes on natural resources (non-renewables),Taxes on fuel (detailed review),0,Taxes on natural resources (non-renewables),A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,FJI
Asia and the Pacific,Fiji,TRUE,2018,6,TNRR,Taxes on natural resources (non-renewables),NA,0,Taxes on natural resources (non-renewables),A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,FJI
Asia and the Pacific,Fiji,TRUE,2018,6,TPF,Taxes on pesticides and fertilizers (detailed review),NA,0,Taxes on pesticides and fertilizers (detailed review),A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,FJI
Asia and the Pacific,Fiji,TRUE,2018,6,PBE,Enhance public budget execution,NA,0,Enhance public budget execution,A,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,In-BFP: not implemented,FJI
Asia and the Pacific,Fiji,TRUE,2018,6,ES,Enabling solutions,Institutionalization,0,Enabling  solutions,A,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,FJI
Asia and the Pacific,Fiji,TRUE,2018,6,TFW,"Tarrifs, fees and taxes in the water sector",NA,0,"Tarrifs, fees and taxes in the water sector",A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,FJI
Asia and the Pacific,Fiji,TRUE,2018,6,GB,Green bonds (detailed review),NA,0,Green bonds (detailed review),A,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,In-BFP: not implemented,FJI
Asia and the Pacific,Fiji,TRUE,2018,6,TNRR,Taxes on natural resources (non-renewables),NA,0,Taxes on natural resources (non-renewables),A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,FJI
Asia and the Pacific,Fiji,TRUE,2018,6,ODA,NA,NA,0,Increasing Official Development Assistance (ODA),A,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,FJI
Asia and the Pacific,Fiji,TRUE,2018,6,TT,Taxes and fees in the tourism sector,NA,0,Taxes and fees in the tourism sector,A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,FJI
Asia and the Pacific,Fiji,TRUE,2018,6,BO,Biobanking (habitat/species),NA,0,Biodiversity offsets (detailed review),A,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,In-BFP: not implemented,FJI
Latin America and Caribbean,Cuba,TRUE,2019,5,TFS,Trust funds (detailed review),"Climate, carbon and forestry funds",0,Trust funds (detailed review),A,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,In-BFP: not implemented,CUB
Latin America and Caribbean,Cuba,TRUE,2019,5,ISB,Incentives for sustainable business,NA,0,Incentives for sustainable business,A,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,In-BFP: not implemented,CUB
Latin America and Caribbean,Cuba,TRUE,2019,5,EIA,Environmental (and Social) Impact Assessment,EIA Permitting and Review Fees,0,Environmental (and Social) Impact Assessment,A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,In-BFP: not implemented,CUB
Latin America and Caribbean,Cuba,TRUE,2019,5,TNRN,Taxes on renewable natural capital (detailed review),NA,0,Taxes on renewable natural capital (detailed review),A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,CUB
Latin America and Caribbean,Cuba,TRUE,2019,5,TFW,"Tarrifs, fees and taxes in the water sector",NA,0,"Tarrifs, fees and taxes in the water sector",A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,CUB
Latin America and Caribbean,Cuba,TRUE,2019,5,TFW,"Tarrifs, fees and taxes in the water sector",Water tarrifs,0,"Tarrifs, fees and taxes in the water sector",A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,CUB
Latin America and Caribbean,Cuba,TRUE,2019,5,PES,Payment for Ecosystem Services (detailed review),NA,0,Payment for Ecosystem Services (detailed review),A,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,In-BFP: not implemented,CUB
Latin America and Caribbean,Cuba,TRUE,2019,5,BO,Biodiversity offsets (detailed review),NA,0,Biodiversity offsets (detailed review),A,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,In-BFP: not implemented,CUB
Latin America and Caribbean,Cuba,TRUE,2019,5,ERI,Environmental risk insurance,NA,0,Environmental risk insurance,A,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,In-BFP: not implemented,CUB
Latin America and Caribbean,Cuba,TRUE,2019,5,TT,Taxes and fees in the tourism sector,Fee on international travel (air/cruise),0,Taxes and fees in the tourism sector,A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,CUB
Latin America and Caribbean,Cuba,TRUE,2019,5,GK,Green banks,NA,0,Green banks,A,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,In-BFP: not implemented,CUB
Latin America and Caribbean,Cuba,TRUE,2019,5,TFS,Trust funds (detailed review),NA,0,Trust funds (detailed review),A,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,In-BFP: not implemented,CUB
Latin America and Caribbean,Cuba,TRUE,2019,5,TNRN,Taxes on renewable natural capital (detailed review),NA,0,Taxes on renewable natural capital (detailed review),A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,CUB
Latin America and Caribbean,Cuba,TRUE,2019,5,TNRR,Taxes on natural resources (non-renewables),NA,0,Taxes on natural resources (non-renewables),A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,CUB
Latin America and Caribbean,Cuba,TRUE,2019,5,TT,Taxes and fees in the tourism sector,Climbing fees,0,Taxes and fees in the tourism sector,A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,CUB
Latin America and Caribbean,Cuba,TRUE,2019,5,TT,Taxes and fees in the tourism sector,Diving fees,0,Taxes and fees in the tourism sector,A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,CUB
Latin America and Caribbean,Cuba,TRUE,2019,5,TT,Taxes and fees in the tourism sector,Camping fees,0,Taxes and fees in the tourism sector,A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,CUB
Latin America and Caribbean,Cuba,TRUE,2019,5,TT,Taxes and fees in the tourism sector,Filming and photography fees,0,Taxes and fees in the tourism sector,A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,CUB
Latin America and Caribbean,Cuba,TRUE,2019,5,TT,Taxes and fees in the tourism sector,"Tourism, real estate and commercial concessions",0,Taxes and fees in the tourism sector,A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,CUB
Latin America and Caribbean,Cuba,TRUE,2019,5,TT,Taxes and fees in the tourism sector,"Tourism, real estate and commercial concessions",0,Taxes and fees in the tourism sector,A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,CUB
Latin America and Caribbean,Cuba,TRUE,2019,5,TFS,Trust funds (detailed review),NA,1,Trust funds (detailed review),A,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,In-BFP: implemented,CUB
Latin America and Caribbean,Cuba,TRUE,2019,5,TT,Taxes and fees in the tourism sector,Entrance fees,1,Taxes and fees in the tourism sector,A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,In-BFP: implemented,CUB
Latin America and Caribbean,Cuba,TRUE,2019,5,PES,Payment for Ecosystem Services (detailed review),Payment for Ecosystem Services-state intermediation and/or fee,1,Payment for Ecosystem Services (detailed review),A,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,In-BFP: implemented,CUB
Latin America and Caribbean,Cuba,FALSE,NA,NA,ES,Enabling solutions,Mainstreaming,1,Enabling  solutions,A,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Post-BFP: implemented,CUB
Latin America and Caribbean,Guatemala,TRUE,2016,8,TT,Taxes and fees in the tourism sector,"Tourism, real estate and commercial concessions",0,Taxes and fees in the tourism sector,A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,GTM
Latin America and Caribbean,Guatemala,TRUE,2016,8,TFI,"Taxes, fees and quotas in the fishery sector",Fisheries quotas (catch limits),0,"Taxes, fees and quotas in the fishery sector",A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,GTM
Latin America and Caribbean,Guatemala,TRUE,2016,8,LS,Enhanced Land or Marine Stewardship,Conservation tax credits,0,Enhanced Land or Marine Stewardship,A,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,In-BFP: not implemented,GTM
Latin America and Caribbean,Guatemala,TRUE,2016,8,TFS,Trust funds (detailed review),NA,0,Trust funds (detailed review),A,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,In-BFP: not implemented,GTM
Latin America and Caribbean,Guatemala,TRUE,2016,8,TFS,Trust funds (detailed review),Oil and Gas and other Natural Resource revenue Funds,0,Trust funds (detailed review),A,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,In-BFP: not implemented,GTM
Latin America and Caribbean,Guatemala,TRUE,2016,8,LOB,Lobbying for public budget allocations,NA,0,Lobbying for public budget allocations,A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,GTM
Latin America and Caribbean,Guatemala,FALSE,NA,NA,RBB,Result based budgeting,NA,1,Result based budgeting,A,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Post-BFP: implemented,GTM
Latin America and Caribbean,Guatemala,FALSE,NA,NA,DBS,Debt-for-Nature Swaps (detailed review),NA,1,Debt-for-Nature Swaps (detailed review),A,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Post-BFP: implemented,GTM
Latin America and Caribbean,Guatemala,TRUE,2016,8,TFS,Trust funds (detailed review),NA,0,Trust funds (detailed review),A,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,In-BFP: not implemented,GTM
Latin America and Caribbean,Guatemala,FALSE,NA,NA,TT,Taxes and fees in the tourism sector,NA,1,Taxes and fees in the tourism sector,A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Post-BFP: implemented,GTM
Latin America and Caribbean,Guatemala,FALSE,NA,NA,SST,Sustainability standards and certification (voluntary),"Sustainability frameworks, standards, and assessments",0,Sustainability standards and certification (voluntary),A,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,GTM
Latin America and Caribbean,Guatemala,FALSE,NA,NA,ES,Enabling solutions,Institutionalization,1,Enabling  solutions,A,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Post-BFP: implemented,GTM
Latin America and Caribbean,Guatemala,FALSE,NA,NA,BIO,Bioprospecting (detailed review),NA,1,Bioprospecting (detailed review),A,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Post-BFP: implemented,GTM
